Cust#,Ship-to,Make,Model,Serial,Equip#,Fleet,Job#,Inv-Date,Meter,Type,Parts*,Labor*,Sublet*,Delv/Frt*,Misc*,Taxes*,Total*,Work Performed
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S710556,6282019,8492,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S713316,9182019,5609,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY WITH ACID CLEANER
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S712459,10292019,5672,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE CLEAN BATTERY
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S155082,12102019,5747,C42,275.00,405.00,0.00,65.74,29.83,71.74,847.31,LIFT SOMETIMES TURNS OFF WHILE MOVING. CHECK SYSTEM. BAD SPOT IN HARNESS FROM HANDLE TO CONTROLLER. ORDER HARNESS. 12/4 REMOVE ALL PANELS AND HANDLE ASSEMBLY AND INSTALL NEW WIRING HARNESS. REINSTALL ALL PARTS TEST GOOD.
14080,1,HYSTE,W60Z,A231N01826A,61156,80,S736317,3052015,2724,C42,0.00,212.00,0.00,0.00,8.48,20.39,240.87,INSTALL NEW OPERATORS CODE INTO KEY TROLLER 7107 * WORK REQUESTED BY DEBORAH GAUNT (SANITATION)
14080,1,HYSTE,W60Z,A231N01826A,61156,80,S924549,3102015,2724,C42,0.00,159.00,0.00,0.00,6.36,15.30,180.66,INSPECTED UNIT - ALL OK AT THIS TIME
14080,1,HYSTE,W60Z,A231N01826A,61156,80,S923761,3232015,2729,C42,0.00,159.00,0.00,0.00,6.36,15.30,180.66,COMPLETED INSPECTION - ALL OK AT THIS TIME
14080,1,HYSTE,W60Z,A231N01826A,61156,80,S506807,8052015,2786,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S506877,10282015,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S507528,12152015,2841,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S738600,2042016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,1/5 - STOPPED BY TO CHECK IF ANY UNITS WERE DOWN - NONE 1/6 - STOPPED BY TO CHECK IF ANY UNITS WERE DOEN - NONE 1/14 - NO UNITS DOWN 2/3 - HAD BADGE TROUBLE ************************************************************ ************** REFERENCE INVOICE S739795-N ***************** ************************************************************ CUSTOMER REQUESTED A CREDIT AND REBILL TO SEPERATE UNITS PER STEPHEN DUNN
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S507570,2152016,2869,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S512028,5062016,2908,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S514958,7252016,2932,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S513594,9152016,2953,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S511771,11022016,2973,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S739089,11152016,2973,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,ENTERED CODES- 1849 INTO SN80 AND SN79.
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S502273,1252017,3030,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S531466,3062017,3030,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S525153,5252017,3060,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S515532,7282017,3060,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY DOWNLOAD DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S526185,10192017,3063,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY DOWN LOAD DATA FROM KEY TROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S532405,12072017,3063,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE DOWN LOAD DATA FROM KEY TROLLER TO LAPTOP ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S534315,2162018,3064,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY DOWN LOAD DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S537325,4172018,3069,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,ADDED WATER TO BATTERY DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP.
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S701977,6292018,3064,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTERY WITH ACID CLEANER.
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S702598,8172018,3064,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S703709,10172018,3065,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S704349,12262018,3065,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTER YWITH ACID CLEANER
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S705889,3012019,3065,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S708383,4302019,5065,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S766025,5072019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,WONT MOVE - CHECK SYSTEM BATTERY DEAD. CHECK WATER GOOD. KEYTROLLER WAS LEFT ON. HOOK SMALL CHARGER TO BATTERY TO PUT VOLTS INTO BATTERY. REGULAR CHARGER WOULD NOT TURN ON (FAULT OUT) LET CHARGE AND PUT BACK ON REGULAR CHARGER
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S710555,6282019,3065,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY BATTERY LOW HOOK CHARGER TO BATTERY
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S713317,9182019,3066,C10,13.79,50.00,0.00,0.00,5.00,6.36,75.15,P.M. SERVICE ADDED WATER TO TRUCK CLEAN BATTERY WITH ACID CLEANER WIPE DOWN TRUCK.
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S712461,10292019,3067,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE CLEAN BATTERY WITH ACID CLEANER ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01826A,61156,SN80,S155074,11252019,3067,C42,275.00,495.00,0.00,45.49,32.62,78.45,926.56,"TRUCK SOMETIMES SHUTS OFF, CHECKED SWITCHES HANDLE, BRAKE, AND THROTTLE, CONTROLLER CHECKS GOOD. WIRING FROM HANDLE TO CONTROLLER HAS BRAKE IN THE WIRE, ORDERED NEW HARNESS. REMOVED OLD HARNESS AND INSTALLED NEW HARNESS. REASSEMBLED ALL BRACKETS AND COVERS."
14080,1,JLG,1532-E,200038589,61157,,S923804,5162015,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **HAS SMALL LEAKS ON WHEEL ORBITALS.
14080,1,JLG,1532-E,200038589,61157,MS94,S506619,11052015,804,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S507946,1252016,807,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **HAS ALL PAPER WORK ON LIFT**
14080,1,JLG,1532-E,200038589,61157,MS94,S747927,2042016,807,C42,43.41,225.00,0.00,0.00,10.74,25.82,304.97,UNIT IS LEAKING OIL - CHECKED SYSTEM AND FOUND A HYDRAULIC LINE GOING FROM THE RIGHT ORBITAL IS LEAKING - REMOVED HOSE AND TOOK TO HAVE ONE MADE - RETURNED AND INSTALLED HOSE TESTED - ALL OK AT THIS TIME
14080,1,JLG,1532-E,200038589,61157,MS94,S747931,2082016,807,C42,400.20,180.00,0.00,84.59,26.59,63.95,755.33,INSPECTED STEERING - UNIT DOESN'T STEER WELL TO THE LEFT STEER CYLINDER IS BYPASSING - ORDERED CYLINDER - INSTALLED STEER SYLINDER - TESTED OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S747940,3222016,811,C42,531.99,540.00,0.00,0.00,42.88,103.13,1218.00,UNIT IS LEAKING FROM BOTH FRONT DRIVE ORBITALS - REMOVED BOTH AND TOOK TO VENDOR TO HAVE REBUILT - PICKED UP ORBITALS INSTALLED ORBITALS AND TESTED - ALL OK AT THIS TIME
14080,1,JLG,1532-E,200038589,61157,MS94,S738765,4182016,810,C42,473.88,450.00,0.00,198.74,44.90,108.00,1275.52,INSPECTED UNIT AND FOUND WHEEL MOTOR LEAK - ADVISED AND ORDERED NEW - MOVED AND INSTALLED NEW - TESTED OPERATIONS ALL OK AT THIS TIME
14080,1,JLG,1532-E,200038589,61157,MS94,S512020,5052016,857,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S513561,8292016,822,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S746829,10292016,99999,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,SERVICE CALL - UNIT SOMETIMES DOESN'T TURN RIGHT INSPECTED UNIT AND FOUND A BROKEN WIRE IN THE CONTROL BOX COULN'T REPAIR THE WIRE DUE TO WIRE MADE INTO THE HANDLE SWITCH - INSTALLED NEW CONTROL BOX - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S746826,11022016,830,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,"SERVICE CALL - NO HORN UNIT HAD A NEW CONTROL PANEL PUT ON LAST WEEK BUT HAS NO HORN BUTTON - TOOK APART OLD CONTROL PANEL, REMOVED BUTTON AND INSPECTED WIRES - DRILLED A HOLE IN THE NEW ONE AND INSTALLED BUTTON - FOUND WIRES, CRIMPED THE ENDS AND REPAIRED - TESTED OPERATIONS - ALL OK AT THIS TIME RETURNED UNIT TO SERVICE"
14080,1,JLG,1532-E,200038589,61157,MS94,S511760,11022016,830,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S746876,12012016,834,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,SERVICE CALL - UNIT STEERS TOO FAST CHECKED PARAMETERS OF STEER AND DRIVE - SLOWED DOWN PERCENT OF HIGH SPEED AND STEER - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S502287,2102017,836,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S741078,2142017,99999,C42,42.26,180.00,0.00,11.87,9.37,22.52,266.02,FOUND KEY WEDGED INTO THE KEY SWITCH - REMOVED KEY BUT THE SWITCH IS DAMAGED AND WON'T WORK - ORDERED NEW KEY SWITCH AND INSTALLED - TESTED OPERATIONS - ALL OK AT THIS TIME RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S758509,3282017,9945,C42,69.72,135.00,0.00,32.22,9.48,22.79,269.21,ORDERED KEY SWITCH AND TWO EXTRA KEYS - INSTALLED NEW KEY SWITCH ASSEMBLY - TESTED OPERATIONS - ALL OK AT THIS TIME RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S530167,4182017,842,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S751045,5302017,99999,C42,0.00,315.00,0.00,0.00,12.60,30.30,357.90,INSPECTED UNIT FOR LEAKS - STEERING CYLINDER IS LEAKING REMOVED AND REBUILT - INSTALLED CYLINDER BACK INTO THE UNIT TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S515547,8012017,999,C10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
14080,1,JLG,1532-E,200038589,61157,MS94,S532451,11122017,872,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S534349,2272018,887,C10,13.00,50.00,0.00,0.00,5.00,6.29,74.29,P.M. SERVICE ADDED WATER TO BATTERIES ADDED HYDRAULIC OIL TO SYSTEM
14080,1,JLG,1532-E,200038589,61157,MS94,S755979,4302018,9999,C42,802.12,270.00,0.00,0.00,42.88,103.14,1218.14,LIFT NOT WORKING HOLDING CHARGE LONG. CHECK SYSTEM NEEDS BATTERIES 4/24 INSTALL NEW BATTERIES & CLEAN CABLES
14080,1,JLG,1532-E,200038589,61157,MS94,S701940,5302018,892,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S701118,8312018,898,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S703779,11092018,902,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERIES
14080,1,JLG,1532-E,200038589,61157,MS94,S705884,3012019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S709869,5212019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERIES
14080,1,JLG,1532-E,200038589,61157,MS94,S766040,5222019,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,SAFETY CHECK FOR TILT SENSOR ALARM ON MS94 AND MS85 BOTH 3LG5 HAVE A ALARM FOR TILT ALARM ON CONTROLLER PANEL. BOTH ALARMS WORK NO PARTS
14080,1,JLG,1532-E,200038589,61157,MS94,S713312,9182019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,1532-E,200038589,61157,MS94,S525748,12102019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERIES WITH ACID CLEANER
14080,1,JLG,2033-E,200048752,61158,85,S734641,3062015,1530,W36,55.33,102.38,0.00,22.58,0.00,0.00,180.29,"LIFT LEAKING OIL. INSPECTED AND FOUND PREVIOUSLY REPAIRED STEER CYLINDER LEAKING AT PACKING. ORDERED PARTS 3-2-15. BLO CKED UP LIFT, REMOVED HYD HOSES, REMOVED STEER CYLINDER. 3-4-15 DISASSEMBLED, CLEANED AND INSTALLED NEW PACKING KIT. REASSEMBLED CYLINDER, REINSTALLED CYLINDER, CONNECTED HYD HOSES, OPERATED STEERING AND CHECKED FOR LEAKS. NONE FOUND. AT THIS TIME. LOWERED LIFT TO FLOOR AND PLACED ON CHARGE."
14080,1,JLG,2033-E,200048752,61158,85,S506817,9092015,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S506875,10282015,85,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S507947,1252016,1531,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **HAS ALL THE PAPER WORK ON LIFT**
14080,1,JLG,2033-E,200048752,61158,MS85,S747945,2222016,1531,C42,39.03,180.00,0.00,79.91,11.96,28.76,339.66,ORDERED MANUAL LOWER CABLE
14080,1,JLG,2033-E,200048752,61158,MS85,S512016,5052016,1531,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S747346,7142016,99999,C42,50.85,405.00,0.00,244.81,28.03,67.40,796.09,SERVICE CALL - LEAKING FLUID INSPECTED UNIT AND FOUND A LEAK ON THE FRONT DRIVE MOTOR INSTALLED NEW HOSE ON FORWARD RIGHT SIDE OF UNIT - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S513529,8052016,1531,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S747396,8252016,1532,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,REMOVE BOLTS ON DRIVE MOTORS AND LOCTITE. TWO BOLTS WERE LOOSE.
14080,1,JLG,2033-E,200048752,61158,MS85,S511768,11022016,1532,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S746881,11292016,1532,C42,30.43,180.00,0.00,36.50,9.88,23.75,280.56,SERVICE CALL - HORN ISN'T WORKING INSPECTED UNIT - FOUND THE HORN IS GOOD BUT THE SWITCH IS BAD - INSTALLED HORN BUTTON INTO THE CONTROL BOX - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S513484,12122016,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,JLG,2033-E,200048752,61158,MS85,S502220,1042017,1533,C10,161.17,50.00,0.00,0.00,8.45,20.31,239.93,"P.M. SERVICE * CHECKED CHARGER AND IT'S GOOD BATTERY TERMINAL IS BROKEN OUT OF THE BATTERY (REPLACED BATTERY) CHECKED BATTERY VOLTAGE (6.6, 6.5, 6.5 & 6.4)"
14080,1,JLG,2033-E,200048752,61158,MS85,S745220,1092017,1533,C42,161.17,0.00,0.00,0.00,6.45,15.50,183.12,SERVICE CALL - BATTERY TERMINAL IS BURNT OFF CHANGED BATTERY AND CABLE TO THE BATTERY - TESTED OPERATIONS ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S741006,1122017,1535,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,"CHECKED CHARGER - TESTED OK - CHECKED VOLTAGE (7.0, 7.0, 7.0 AND 6.9) UNIT PL58: CHECKED CHARGER - TESTED OK - CHECKED VOLTAGE (6.6, 6.5, 6.5 AND 6.4) BOTH UNIT ALSO SHOWED CHARGING COMPLETE"
14080,1,JLG,2033-E,200048752,61158,MS85,S757970,1122017,1536,C42,322.34,90.00,0.00,0.00,16.49,39.67,468.50,REPLACED BAD BATTERIES - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S531454,2282017,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S758512,3282017,99999,C42,12.32,0.00,0.00,32.22,5.00,4.58,54.12,ORDERED FOUR KEYS
14080,1,JLG,2033-E,200048752,61158,MS85,S758559,4182017,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,"INSPECTED ALARM, FORWARD, REVERSE, UP AND DOWN - WIRES HAD A PIECE THAT FELL INTO THE LIFT"
14080,1,JLG,2033-E,200048752,61158,MS85,S525124,5192017,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * ADDED WATER TO BATTERY
14080,1,JLG,2033-E,200048752,61158,MS85,S751074,6122017,9999,C42,191.10,135.00,0.00,0.00,13.04,31.37,370.51,BATTERY TERMINAL ON LIFT WAS SHORTED OUT. REPLACE ONE BATTERY
14080,1,JLG,2033-E,200048752,61158,MS85,S515566,8142017,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S753040,8142017,9999,C42,47.16,315.00,0.00,0.00,14.49,34.84,411.49,LEAK FLUID.HYDRAULIC LINE FROM CONTROL BLOCK TO DRIVE WHEEL LEAKING.REMOVE AND HAVE LINE MADE. PO#1176630-04-P RETURN AND INSTALL NEW HOSE
14080,1,JLG,2033-E,200048752,61158,MS85,S753049,8222017,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,HAS BAD BATTERY. R/R BATTERY TEST OK
14080,1,JLG,2033-E,200048752,61158,MS85,S532489,11302017,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S534344,2262018,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S537358,4302018,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERIES RIGHT SIDE ORBITIAL LEAKING ORDER SEAL KIT W/O# REF #755980 ON ORDER
14080,1,JLG,2033-E,200048752,61158,MS85,S755980,6062018,999,C42,568.43,45.00,0.00,123.78,29.49,70.92,837.62,REIGHT SIDE ORBITAL LEAKING ORDER SEAT KIT NEEDS CABLE FROM CONTROL BOX TO BASE ORDER PARTS PM REF # 537358
14080,1,JLG,2033-E,200048752,61158,MS85,S702559,8062018,2766,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO THE BATTERY NEEDS CABLES FROM BATTERY REMOVED AND CLEANED.
14080,1,JLG,2033-E,200048752,61158,MS85,S318943,8302018,9999,C42,170.24,180.00,0.00,0.00,14.01,33.69,397.94,NO HOLDING CHARGE CHECK SYSTEM CHARGER WORKING TEST BATTERIES LOAD TEST. ONE BATTERY IS BAD REPLACE BATTERY TEST GOOD. CLEAN CABLES ON BATTERIES
14080,1,JLG,2033-E,200048752,61158,MS85,S703759,10292018,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE CLEANED BATTERIES WITH ACID CLEANER. ADDED WATER TO BATTERIES.
14080,1,JLG,2033-E,200048752,61158,MS85,S764864,12042018,999,C42,0.00,180.00,0.00,0.00,7.20,17.32,204.52,LIFT NOT HOLDING CHARGE CHECK VOLTAGE EACH BATTERY 6.6 6.6 6.6 6.6 CHECK CABLES CHECK GOOD CHECK TOTAL VOLTAGE CHECK CHARGER CHECK GOOD.
14080,1,JLG,2033-E,200048752,61158,MS85,S142587,1032019,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,12/27 WHILE WORKING AN EMPLOYEE OF THE CUSTOMER INFORMED ME ON AN ISSUE OF AN TRUCK HE WAS USING. NOTICED THAT THE ISSUE WAS THE CONTROLLER LEVER WIRE HAD BEEN PINCHED AND REPOSISTIONED. I TOOK TWO CLAMPS AND MOUNTED THEM ON THE FRAME OF THE TRUCK OUT OF THE WAY OF BEING DAMAGED
14080,1,JLG,2033-E,200048752,61158,MS85,S705803,1162019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE DECK BATTERIES. BATTERIES HAD NO RUN TIME ORDER BATTERIES REPAIR W/O# 770302
14080,1,JLG,2033-E,200048752,61158,MS85,S770302,2262019,999,C42,987.84,135.00,0.00,17.83,45.63,109.73,1296.03,1/8 1) ORDER HIGHER AMP BATTERIES. 2/18 1)INSTALL 4 NEW BATTERIES. TEST GOOD
14080,1,JLG,2033-E,200048752,61158,MS85,S770359,3082019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,HORN NOT WORKING CHECK SWITCH (HORN) CHECK HORN CHECK WIRING. CHECK POWER AND GROUND TO SYSTEM WIRE FROM LOWER DECK TO HORN HAD A BRAKE IN IT REPAIR WIRE.
14080,1,JLG,2033-E,200048752,61158,MS85,S770350,3272019,999,C42,264.95,630.00,0.00,56.44,38.06,91.52,1080.97,LEAKING OIL CHECK SYSTEM FRONT ORBITAL LEAKING ORDER ORBITAL LIFT CYLINDER ALSO HAS SMALL LEAK ORDER PARTS REMOVE ORBITAL AND TAKE APART. SEAL KIT NOT CORRECT REOMVE LIFT CYLINDER. CYLINDER IS LEAKING. INSTALL NEW SEALS IN GLAND NUT AND INSTALL LIFT CYLINDER IN JLG.
14080,1,JLG,2033-E,200048752,61158,MS85,S708366,4102019,999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S769893,4102019,999,C42,770.41,405.00,0.00,159.87,53.41,128.45,1517.14,3/28 FINISH INSTALLING LIFT CYLINDER 3/29 INSTALL NEW ORBITAL (WRONG PART) SENT BACK 4/8 INSTALL CORRECT ORBITAL DRIVE AND CHECK SYSTEM  TEST GOOD.
14080,1,JLG,2033-E,200048752,61158,MS85,S710730,7312019,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,JLG,2033-E,200048752,61158,MS85,S712447,10222019,1544,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERIES CLEAN BATTERIES WITH ACID CLEANER
14080,1,JLG,2033-E,200048752,61158,MS85,S155045,11122019,99999,C42,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"AERIAL WONT MOVE FORWARD OR BACK WHEN IN AIR. CHECK CONTROLS, CHECK WIRES, CHECK HYDRAULIC PUMP, CHECK TILT SENSOR, CHECK UP SWITCHES. ONE OF PLATFORM SWITCHES HAD A SKOAL LID JAMMED INTO IT. REMOVE AND CLEAN OUT LIDS AND CUPS FROM AERIAL. TEST GOOD."
